TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Sender Account,Receiver Account,Sender Country,Receiver Country,Sender Currency,Receiver Currency,Account Status,Invalid Pin Status,Invalid pin retry limits,Invalid pin retry count
TX004573,AC00455,4762.54,08/10/2023 08:59,Withdrawal,Austin,D000811,8.190.7.255,M056,Branch,42,Accountant,98,1,6529.80,10/02/2023 22:47,SA002651,RA000656,Spain,Italy,EUR,EUR,Flagged,Invalid,3,2
TX004574,AC00472,1208.44,14/05/2024 23:28,Transfer,Miami,D000122,226.35.164.161,M066,Branch,59,Consultant,59,2,1765.13,NaN/NaN/NaN NaN:NaN,SA001125,RA001806,Germany,Australia,CAD,AUD,Flagged,Locked,3,1
TX004575,AC00642,3060.68,07/07/2023 21:25,Transfer,Seattle,D000315,25.117.201.15,M001,Branch,49,Designer,116,5,27345.79,09/06/2023 16:30,SA000019,RA004801,Australia,UK,EUR,AUD,Flagged,Valid,3,3
TX004576,AC00368,4605.87,11/11/2024 21:28,Transfer,Los Angeles,D000559,159.186.237.62,M037,Branch,56,Doctor,29,4,15331.72,16/10/2024 09:21,SA005465,RA005842,Netherlands,Netherlands,AUD,GBP,Suspended,Valid,3,0
TX004577,AC00871,52.70,29/02/2024 22:41,Withdrawal,Denver,D000448,22.104.86.182,M003,Branch,52,Engineer,112,3,37265.44,NaN/NaN/NaN NaN:NaN,SA008141,RA005836,France,Italy,AUD,USD,Inactive,Invalid,3,1
TX004578,AC00521,253.87,14/09/2024 09:01,Transfer,Los Angeles,D000335,238.181.27.222,M045,Mobile,38,Manager,184,5,41162.41,NaN/NaN/NaN NaN:NaN,SA005370,RA008849,UK,Germany,CAD,AUD,Flagged,Valid,3,2
TX004579,AC00602,629.18,10/07/2023 02:44,Withdrawal,Denver,D000239,149.231.52.228,M007,POS,38,Manager,108,5,22148.59,22/06/2023 06:03,SA005731,RA008185,Canada,France,EUR,USD,Suspended,Locked,3,0
TX004580,AC00090,1663.28,20/12/2023 07:59,Transfer,Los Angeles,D000132,172.243.8.231,M037,Branch,26,Accountant,29,2,8271.14,NaN/NaN/NaN NaN:NaN,SA004927,RA006417,France,Italy,USD,CAD,Flagged,Locked,3,3
TX004581,AC00596,3779.62,25/07/2023 12:57,Debit,Raleigh,D000828,125.206.96.201,M084,POS,54,Lawyer,164,5,25738.02,NaN/NaN/NaN NaN:NaN,SA004061,RA005434,UK,Canada,USD,EUR,Inactive,Invalid,3,1
TX004582,AC00970,3373.42,02/07/2023 10:52,Transfer,Raleigh,D000404,55.176.53.139,M006,Mobile,77,Doctor,163,2,28082.47,13/01/2023 15:47,SA003569,RA009517,USA,Netherlands,USD,CAD,Inactive,Locked,3,3
TX004583,AC00748,1100.46,29/01/2024 05:18,Debit,Austin,D000372,168.111.101.102,M059,Online,50,Architect,112,5,11011.09,NaN/NaN/NaN NaN:NaN,SA003327,RA006638,Netherlands,UK,AUD,GBP,Inactive,Locked,3,2
TX004584,AC00214,2093.61,30/05/2024 23:18,Credit,New York,D000032,91.250.6.246,M048,POS,24,Manager,71,4,25734.79,NaN/NaN/NaN NaN:NaN,SA003379,RA000335,Germany,UK,USD,GBP,Active,Locked,3,1
TX004585,AC00780,4289.06,04/06/2024 14:30,Credit,Chicago,D000950,103.2.224.1,M097,POS,54,Analyst,84,1,35485.05,09/11/2023 12:13,SA004950,RA005705,Germany,Australia,AUD,USD,Active,Locked,3,3
TX004586,AC00029,3472.49,10/09/2024 14:36,Debit,Los Angeles,D000506,56.101.194.203,M073,Branch,71,Analyst,142,4,13122.56,08/09/2023 10:18,SA000363,RA005678,Spain,France,AUD,GBP,Flagged,Valid,3,2
TX004587,AC00550,44.23,25/10/2023 18:06,Transfer,Phoenix,D000393,20.113.143.161,M028,Online,53,Analyst,95,3,47873.31,NaN/NaN/NaN NaN:NaN,SA004054,RA002919,Belgium,Spain,USD,USD,Active,Invalid,3,3
TX004588,AC00671,3907.90,27/09/2023 04:07,Debit,Austin,D000298,42.153.86.233,M095,Mobile,46,Lawyer,156,3,11712.11,NaN/NaN/NaN NaN:NaN,SA003246,RA002369,Canada,USA,CAD,CAD,Inactive,Invalid,3,1
TX004589,AC00118,3820.88,17/09/2023 05:02,Withdrawal,Mesa,D000199,52.2.180.126,M090,POS,52,Engineer,128,5,5728.19,NaN/NaN/NaN NaN:NaN,SA008205,RA005846,Italy,Canada,GBP,USD,Suspended,Invalid,3,3
TX004590,AC00944,460.48,13/12/2023 22:43,Withdrawal,Boston,D000020,128.178.49.217,M072,Online,69,Teacher,146,2,23756.96,NaN/NaN/NaN NaN:NaN,SA001497,RA002790,Germany,Italy,GBP,GBP,Suspended,Locked,3,2
TX004591,AC00984,3501.47,02/03/2023 12:52,Transfer,Denver,D000132,220.47.201.112,M088,POS,26,Sales,140,5,31498.65,17/01/2023 17:57,SA005549,RA006448,Italy,France,GBP,CAD,Active,Invalid,3,0
TX004592,AC00008,487.67,24/04/2024 21:34,Transfer,Houston,D000775,79.32.240.217,M038,POS,66,Student,173,1,42916.79,NaN/NaN/NaN NaN:NaN,SA004847,RA002269,Italy,Germany,EUR,AUD,Active,Valid,3,3
TX004593,AC00529,4693.99,21/09/2024 07:45,Withdrawal,Raleigh,D000900,60.81.21.183,M054,Branch,25,Sales,145,3,12346.75,NaN/NaN/NaN NaN:NaN,SA002301,RA005465,USA,Germany,AUD,USD,Suspended,Valid,3,1
TX004594,AC00694,1039.69,22/04/2023 04:48,Debit,Atlanta,D000600,26.62.239.173,M038,POS,63,Consultant,84,4,35843.88,NaN/NaN/NaN NaN:NaN,SA004387,RA005923,France,Italy,CAD,EUR,Inactive,Locked,3,1
TX004595,AC00002,2125.04,01/09/2023 05:39,Withdrawal,Los Angeles,D000301,111.83.87.191,M094,ATM,46,Architect,42,3,37849.51,05/01/2023 05:10,SA000636,RA009923,Germany,Canada,EUR,USD,Inactive,Locked,3,3
TX004596,AC00766,3572.38,02/01/2023 19:00,Debit,Raleigh,D000625,4.24.37.90,M085,Branch,46,Doctor,98,4,48158.23,17/01/2023 21:13,SA006942,RA002177,Canada,Italy,GBP,CAD,Active,Valid,3,0
TX004597,AC00660,3830.84,06/08/2024 20:34,Credit,Houston,D000711,138.218.93.197,M029,Mobile,57,Engineer,63,2,32847.89,06/01/2024 07:56,SA005170,RA008643,Germany,France,AUD,EUR,Inactive,Invalid,3,2
TX004598,AC00390,3785.07,31/05/2024 23:18,Debit,Phoenix,D000981,218.162.132.135,M090,ATM,36,Consultant,126,3,3946.11,NaN/NaN/NaN NaN:NaN,SA002392,RA003564,USA,Spain,GBP,USD,Flagged,Valid,3,0
TX004599,AC00634,4384.95,08/08/2023 02:36,Withdrawal,Boston,D000685,29.214.57.104,M015,Branch,76,Engineer,40,2,26329.29,13/01/2023 17:31,SA007104,RA001248,Australia,Italy,EUR,GBP,Active,Valid,3,3
TX004600,AC00942,357.03,03/10/2023 02:29,Debit,New York,D000728,47.176.70.207,M068,ATM,34,Nurse,187,3,31130.79,13/01/2023 17:23,SA005149,RA004918,Belgium,Spain,GBP,CAD,Flagged,Locked,3,2
TX004601,AC00350,2960.52,19/06/2024 12:37,Withdrawal,Chicago,D000770,75.200.38.199,M050,Mobile,42,Engineer,110,2,23767.27,NaN/NaN/NaN NaN:NaN,SA007387,RA002435,Australia,Germany,USD,AUD,Inactive,Valid,3,0
TX004602,AC00175,2439.90,27/10/2024 16:12,Withdrawal,Miami,D000187,125.199.85.165,M037,Mobile,25,Doctor,164,4,40698.99,NaN/NaN/NaN NaN:NaN,SA004865,RA001096,Netherlands,Canada,CAD,USD,Active,Locked,3,0
TX004603,AC00558,728.78,02/06/2024 18:00,Transfer,Mesa,D000051,83.63.226.1,M095,Branch,66,Lawyer,87,3,45901.35,13/01/2024 07:55,SA002866,RA001976,Spain,Germany,AUD,USD,Active,Valid,3,2
TX004604,AC00979,3573.23,29/01/2024 02:51,Credit,Chicago,D000081,206.237.238.122,M080,Online,30,Nurse,92,4,10664.31,NaN/NaN/NaN NaN:NaN,SA003778,RA001933,Belgium,Germany,CAD,GBP,Active,Invalid,3,2
TX004605,AC00872,768.13,26/03/2024 11:42,Debit,Los Angeles,D000153,53.93.247.96,M023,Branch,33,Analyst,26,5,12994.43,NaN/NaN/NaN NaN:NaN,SA006192,RA002131,Belgium,Italy,EUR,AUD,Flagged,Invalid,3,3
TX004606,AC00820,3954.32,11/06/2024 13:31,Credit,Houston,D000889,68.252.163.150,M017,Mobile,56,Designer,37,1,24489.22,14/07/2024 16:10,SA008666,RA007036,Germany,Netherlands,CAD,GBP,Inactive,Invalid,3,1
TX004607,AC00543,2734.00,30/06/2023 00:02,Transfer,Raleigh,D000608,113.252.70.108,M063,Mobile,20,Student,21,2,20433.73,NaN/NaN/NaN NaN:NaN,SA004972,RA006321,Belgium,Australia,GBP,EUR,Active,Invalid,3,3
TX004608,AC00163,4383.60,20/07/2024 21:16,Credit,Mesa,D000510,5.181.104.255,M001,POS,36,Lawyer,26,3,38364.84,NaN/NaN/NaN NaN:NaN,SA001568,RA004478,France,Netherlands,CAD,USD,Flagged,Valid,3,3
TX004609,AC00809,987.00,11/02/2024 15:18,Credit,Houston,D000382,164.82.252.9,M070,Branch,66,Consultant,101,4,28738.57,01/11/2024 19:15,SA003456,RA000688,Netherlands,Netherlands,AUD,AUD,Inactive,Locked,3,1
TX004610,AC00151,3380.74,11/08/2023 18:07,Withdrawal,Atlanta,D000974,109.12.185.230,M077,Online,54,Student,32,1,22469.16,13/03/2023 00:17,SA008730,RA001071,Australia,UK,EUR,USD,Suspended,Valid,3,1
TX004611,AC00800,2645.17,28/10/2023 00:03,Withdrawal,New York,D000119,206.125.69.246,M007,Online,71,Manager,76,4,17754.53,NaN/NaN/NaN NaN:NaN,SA006029,RA003331,Spain,Australia,USD,EUR,Flagged,Invalid,3,0
TX004612,AC00599,438.85,14/03/2024 00:22,Withdrawal,Phoenix,D000644,96.159.197.128,M072,Branch,50,Manager,106,2,40881.46,NaN/NaN/NaN NaN:NaN,SA006577,RA001226,UK,Canada,AUD,CAD,Flagged,Valid,3,0
TX004613,AC00060,3300.40,21/03/2023 12:24,Credit,Boston,D000129,144.66.121.115,M015,Mobile,19,Doctor,51,5,36164.76,NaN/NaN/NaN NaN:NaN,SA005388,RA004531,USA,Netherlands,AUD,USD,Flagged,Locked,3,0
TX004614,AC00163,4195.95,18/02/2024 19:01,Debit,Mesa,D000026,46.46.29.184,M074,ATM,58,Analyst,65,3,34061.62,NaN/NaN/NaN NaN:NaN,SA009828,RA005970,Belgium,Italy,EUR,AUD,Active,Locked,3,3
TX004615,AC00846,2580.30,12/01/2023 06:03,Debit,San Diego,D000573,98.231.49.172,M089,POS,46,Accountant,101,2,32902.26,02/10/2023 22:47,SA009470,RA003369,USA,Spain,CAD,AUD,Flagged,Valid,3,0
TX004616,AC00378,1986.09,24/12/2023 23:46,Withdrawal,Dallas,D000690,164.117.64.24,M008,Branch,32,Lawyer,105,2,29198.02,NaN/NaN/NaN NaN:NaN,SA001972,RA004551,Spain,UK,EUR,AUD,Suspended,Locked,3,1
TX004617,AC00505,3543.81,30/04/2023 07:23,Debit,Miami,D000219,31.202.226.146,M061,POS,25,Lawyer,59,1,37266.42,NaN/NaN/NaN NaN:NaN,SA003285,RA003800,Belgium,Canada,EUR,GBP,Flagged,Valid,3,3
TX004618,AC00700,1984.69,03/03/2024 01:34,Debit,Mesa,D000050,199.190.12.103,M094,Branch,67,Consultant,152,2,23373.28,01/04/2023 01:32,SA007847,RA008505,Canada,Italy,USD,CAD,Suspended,Locked,3,1
TX004619,AC00849,3434.91,28/04/2024 07:54,Transfer,Boston,D000540,168.151.102.145,M042,Branch,67,Consultant,40,1,11258.22,NaN/NaN/NaN NaN:NaN,SA009903,RA000145,Italy,UK,EUR,GBP,Suspended,Locked,3,1
TX004620,AC00369,4206.65,19/02/2023 19:31,Withdrawal,Dallas,D000750,142.166.47.112,M063,Mobile,24,Engineer,92,1,8678.82,NaN/NaN/NaN NaN:NaN,SA000731,RA002647,France,USA,USD,AUD,Flagged,Invalid,3,2
TX004621,AC00872,4663.45,02/09/2024 08:27,Credit,Dallas,D000846,122.107.190.143,M009,ATM,40,Analyst,33,3,7112.56,08/05/2023 22:37,SA008361,RA006970,Italy,Netherlands,AUD,USD,Suspended,Valid,3,1
TX004622,AC00784,4347.39,04/05/2023 12:51,Withdrawal,Houston,D000049,105.254.137.130,M022,Mobile,65,Sales,119,5,50053.85,01/01/2023 04:07,SA004746,RA001687,USA,USA,CAD,CAD,Active,Locked,3,3
TX004623,AC00476,541.02,21/07/2023 08:57,Credit,Los Angeles,D000661,69.114.137.189,M052,ATM,56,Student,111,5,31638.96,NaN/NaN/NaN NaN:NaN,SA001570,RA008159,Canada,Italy,USD,AUD,Suspended,Valid,3,3
TX004624,AC00132,468.98,30/09/2023 11:31,Debit,Boston,D000538,105.226.23.126,M002,Branch,37,Lawyer,10,4,43930.74,NaN/NaN/NaN NaN:NaN,SA004378,RA002521,UK,Spain,EUR,GBP,Active,Valid,3,3
TX004625,AC00065,1102.29,23/12/2024 16:23,Debit,Atlanta,D000495,152.177.15.161,M051,Branch,30,Designer,10,1,23305.15,NaN/NaN/NaN NaN:NaN,SA008373,RA009185,Germany,UK,USD,USD,Flagged,Invalid,3,3
TX004626,AC00626,1114.29,17/10/2023 09:34,Withdrawal,Dallas,D000011,92.199.10.175,M084,POS,24,Nurse,29,3,1141.48,NaN/NaN/NaN NaN:NaN,SA008472,RA000935,Italy,France,GBP,EUR,Inactive,Invalid,3,2
TX004627,AC00201,4023.92,23/06/2023 08:18,Withdrawal,Austin,D000397,197.231.48.252,M063,Mobile,65,Architect,22,5,28969.21,NaN/NaN/NaN NaN:NaN,SA000672,RA000040,Australia,Spain,EUR,EUR,Flagged,Valid,3,0
TX004628,AC00007,2492.83,08/07/2024 08:37,Debit,Chicago,D000982,49.243.176.198,M076,Branch,51,Engineer,163,3,14668.07,28/06/2024 21:48,SA008975,RA005593,Belgium,Netherlands,CAD,EUR,Flagged,Invalid,3,1
TX004629,AC00100,2904.46,18/09/2023 04:19,Transfer,New York,D000577,135.96.29.35,M011,ATM,47,Consultant,115,5,2074.63,NaN/NaN/NaN NaN:NaN,SA007984,RA004207,USA,Canada,GBP,USD,Flagged,Invalid,3,0
TX004630,AC00558,2890.17,14/12/2023 09:41,Transfer,Chicago,D000247,241.187.48.195,M015,ATM,40,Architect,33,3,44440.75,NaN/NaN/NaN NaN:NaN,SA003810,RA001247,Canada,UK,CAD,CAD,Inactive,Valid,3,1
TX004631,AC00580,343.42,10/12/2023 01:48,Withdrawal,Seattle,D000849,222.101.218.46,M016,ATM,50,Lawyer,166,2,37783.19,29/09/2023 08:07,SA005042,RA008619,Australia,Netherlands,GBP,EUR,Flagged,Locked,3,3
TX004632,AC00175,1038.52,17/11/2023 04:30,Debit,New York,D000580,51.94.24.26,M022,POS,37,Nurse,19,4,25251.20,NaN/NaN/NaN NaN:NaN,SA008001,RA009517,Canada,Germany,USD,AUD,Inactive,Valid,3,0
TX004633,AC00216,2983.46,26/08/2023 00:06,Withdrawal,Dallas,D000357,87.214.232.193,M083,ATM,77,Teacher,136,3,20933.99,NaN/NaN/NaN NaN:NaN,SA009942,RA006249,Germany,Netherlands,CAD,CAD,Active,Invalid,3,1
TX004634,AC00373,4306.94,20/08/2023 19:46,Withdrawal,Denver,D000089,93.138.145.100,M001,Mobile,62,Analyst,79,3,29028.19,NaN/NaN/NaN NaN:NaN,SA008503,RA003023,Belgium,Italy,USD,GBP,Flagged,Invalid,3,0
TX004635,AC00139,2752.41,08/12/2024 17:29,Transfer,Boston,D000673,82.184.95.29,M075,ATM,31,Nurse,30,5,17101.01,11/06/2024 01:18,SA001173,RA002833,Australia,Spain,GBP,EUR,Inactive,Locked,3,0
TX004636,AC00771,1695.90,10/10/2023 20:51,Debit,New York,D000240,44.127.21.241,M043,Mobile,44,Doctor,66,4,35119.76,08/02/2023 15:08,SA003910,RA007289,USA,Australia,GBP,GBP,Active,Invalid,3,1
TX004637,AC00314,1573.91,25/06/2023 22:16,Withdrawal,Raleigh,D000352,66.245.52.6,M098,Mobile,73,Nurse,176,2,17744.41,NaN/NaN/NaN NaN:NaN,SA002687,RA005018,UK,Spain,EUR,AUD,Inactive,Locked,3,1
TX004638,AC00368,1068.26,03/03/2023 04:25,Credit,New York,D000555,250.195.137.22,M062,Online,59,Sales,123,4,738.06,31/01/2023 10:43,SA001072,RA004613,USA,Australia,CAD,CAD,Suspended,Valid,3,3
TX004639,AC00061,2956.48,09/12/2024 21:39,Debit,Denver,D000976,173.214.217.3,M088,ATM,64,Architect,135,5,11548.98,21/03/2024 18:11,SA002001,RA008512,USA,USA,GBP,GBP,Active,Invalid,3,2
TX004640,AC00597,3641.38,08/12/2024 10:37,Transfer,Raleigh,D000826,113.1.229.127,M084,Mobile,48,Doctor,59,4,33482.21,02/08/2024 01:21,SA009729,RA004618,France,Belgium,CAD,GBP,Suspended,Valid,3,3
TX004641,AC00730,3425.20,04/12/2024 07:09,Transfer,Austin,D000471,87.90.17.197,M017,Mobile,42,Developer,50,3,28564.83,05/01/2023 22:58,SA008587,RA002453,Germany,Netherlands,AUD,AUD,Inactive,Valid,3,2
TX004642,AC00170,2201.39,25/11/2024 08:54,Credit,Phoenix,D000195,130.67.222.74,M077,Mobile,38,Nurse,110,5,31777.86,NaN/NaN/NaN NaN:NaN,SA002633,RA007332,Italy,Germany,CAD,GBP,Suspended,Locked,3,1
TX004643,AC00521,3598.92,23/05/2024 17:26,Withdrawal,San Diego,D000266,203.167.168.254,M089,ATM,21,Manager,186,1,22279.84,NaN/NaN/NaN NaN:NaN,SA007872,RA005427,Netherlands,USA,GBP,CAD,Active,Locked,3,2
TX004644,AC00113,186.31,31/07/2024 13:17,Credit,Boston,D000066,159.32.65.217,M030,ATM,58,Consultant,109,5,5983.95,NaN/NaN/NaN NaN:NaN,SA008388,RA002146,Netherlands,Canada,EUR,AUD,Flagged,Locked,3,0
TX004645,AC00872,4363.15,28/11/2024 20:54,Debit,Chicago,D000088,111.64.0.194,M096,Branch,36,Student,30,4,13298.89,NaN/NaN/NaN NaN:NaN,SA003817,RA008904,Italy,Germany,AUD,AUD,Suspended,Invalid,3,2
TX004646,AC00638,1688.93,31/05/2023 17:31,Withdrawal,Austin,D000307,17.250.41.103,M027,POS,64,Nurse,134,5,11309.18,NaN/NaN/NaN NaN:NaN,SA009157,RA008102,Germany,Australia,USD,USD,Suspended,Invalid,3,2
TX004647,AC00201,1356.91,22/07/2023 02:54,Transfer,Raleigh,D000559,182.119.187.87,M018,POS,66,Accountant,81,4,42476.13,NaN/NaN/NaN NaN:NaN,SA008258,RA004883,Germany,USA,AUD,EUR,Suspended,Invalid,3,1
TX004648,AC00287,4529.45,09/04/2024 09:55,Transfer,Miami,D000485,65.102.120.188,M017,Mobile,70,Designer,40,2,49903.18,03/11/2023 13:31,SA004581,RA004872,USA,Belgium,USD,USD,Flagged,Valid,3,2
TX004649,AC00011,4428.88,17/10/2023 18:43,Withdrawal,Denver,D000217,185.9.170.24,M092,ATM,54,Lawyer,29,2,869.21,NaN/NaN/NaN NaN:NaN,SA000693,RA006646,France,France,CAD,CAD,Inactive,Valid,3,2
TX004650,AC00440,3412.34,20/01/2023 14:44,Transfer,Phoenix,D000874,3.71.250.121,M022,POS,18,Analyst,70,1,21949.08,NaN/NaN/NaN NaN:NaN,SA001627,RA008847,Australia,Australia,EUR,EUR,Active,Invalid,3,3
TX004651,AC00266,3349.28,04/03/2024 17:57,Withdrawal,Chicago,D000196,78.43.176.45,M043,Online,26,Analyst,154,5,19497.40,26/05/2023 22:02,SA008981,RA005250,France,Spain,GBP,USD,Suspended,Invalid,3,0
TX004652,AC00226,2909.18,24/06/2023 22:56,Transfer,Los Angeles,D000457,180.70.107.133,M042,POS,64,Doctor,180,2,50080.56,NaN/NaN/NaN NaN:NaN,SA003692,RA005305,France,USA,AUD,USD,Flagged,Locked,3,1
TX004653,AC00983,2295.99,08/05/2024 17:46,Transfer,Dallas,D000995,243.91.218.219,M023,Mobile,18,Teacher,24,5,32407.22,04/08/2024 14:03,SA007086,RA009880,USA,UK,GBP,AUD,Inactive,Valid,3,2
TX004654,AC00870,3356.67,01/04/2024 02:50,Transfer,Los Angeles,D000687,206.180.218.76,M091,ATM,57,Student,77,2,32945.91,13/01/2023 02:54,SA002582,RA001908,Canada,USA,AUD,CAD,Active,Invalid,3,0
TX004655,AC00148,4869.84,06/10/2023 14:38,Credit,Denver,D000862,31.117.122.20,M058,POS,37,Nurse,63,4,28706.13,27/04/2023 20:26,SA003037,RA009656,Australia,Spain,GBP,EUR,Active,Valid,3,0
TX004656,AC00703,709.96,18/02/2023 05:50,Credit,Houston,D000742,211.195.68.120,M041,POS,52,Doctor,183,3,45349.35,NaN/NaN/NaN NaN:NaN,SA003654,RA000753,UK,Belgium,AUD,USD,Inactive,Locked,3,3
TX004657,AC00488,492.78,01/01/2024 04:32,Withdrawal,Seattle,D000155,200.116.56.19,M079,Mobile,56,Manager,26,4,13094.42,05/02/2023 23:23,SA008054,RA001966,Germany,Italy,EUR,EUR,Suspended,Invalid,3,2
TX004658,AC00729,2577.16,12/08/2023 11:32,Transfer,Phoenix,D000729,89.195.254.243,M095,Mobile,73,Developer,174,1,3397.20,12/03/2023 07:39,SA002201,RA002913,UK,Belgium,EUR,USD,Inactive,Valid,3,3
TX004659,AC00557,4136.57,04/03/2024 15:57,Withdrawal,Mesa,D000046,242.69.114.188,M040,Online,18,Manager,38,5,1600.44,03/12/2023 13:54,SA004300,RA008997,France,Canada,AUD,USD,Flagged,Valid,3,0
TX004660,AC00333,2882.78,07/08/2023 23:52,Debit,Dallas,D000684,62.1.118.170,M068,Mobile,23,Engineer,70,3,38582.06,06/05/2023 12:05,SA005036,RA004746,Germany,Germany,CAD,CAD,Active,Valid,3,3
TX004661,AC00504,3402.44,13/10/2024 03:18,Transfer,Seattle,D000065,170.173.220.89,M045,Mobile,25,Lawyer,86,4,8681.98,NaN/NaN/NaN NaN:NaN,SA000969,RA004160,USA,USA,GBP,CAD,Flagged,Invalid,3,2
TX004662,AC00315,3018.93,24/02/2023 21:54,Debit,Denver,D000368,201.45.185.161,M059,ATM,47,Doctor,25,5,23807.55,NaN/NaN/NaN NaN:NaN,SA003276,RA005311,Netherlands,Spain,CAD,EUR,Active,Valid,3,3
TX004663,AC00813,1797.80,19/05/2024 16:56,Credit,Seattle,D000514,238.16.35.77,M085,ATM,21,Teacher,19,3,21578.75,NaN/NaN/NaN NaN:NaN,SA006167,RA004818,Canada,Netherlands,CAD,CAD,Flagged,Invalid,3,3
TX004664,AC00933,4646.66,19/04/2023 13:29,Withdrawal,Los Angeles,D000354,65.241.205.240,M006,Branch,42,Nurse,187,2,35843.43,NaN/NaN/NaN NaN:NaN,SA008382,RA000108,Netherlands,UK,AUD,GBP,Inactive,Valid,3,0
TX004665,AC00031,2400.05,17/01/2024 17:28,Debit,Mesa,D000424,237.124.110.100,M096,ATM,21,Consultant,152,4,1197.37,NaN/NaN/NaN NaN:NaN,SA001675,RA002438,Netherlands,Australia,CAD,USD,Active,Valid,3,0
TX004666,AC00804,1412.41,29/09/2023 22:58,Debit,New York,D000752,63.214.183.230,M098,POS,41,Accountant,32,1,9331.09,NaN/NaN/NaN NaN:NaN,SA003503,RA008006,USA,USA,AUD,EUR,Flagged,Invalid,3,2
TX004667,AC00917,1305.71,11/05/2024 00:30,Transfer,San Diego,D000169,223.209.6.50,M069,Online,69,Manager,28,2,37330.24,21/08/2023 07:31,SA002164,RA006762,Spain,Belgium,EUR,CAD,Suspended,Invalid,3,2
TX004668,AC00434,4354.50,13/10/2023 12:10,Credit,Dallas,D000723,125.158.67.103,M065,Online,54,Doctor,139,5,30566.70,NaN/NaN/NaN NaN:NaN,SA003639,RA004945,France,Australia,EUR,GBP,Suspended,Locked,3,1
TX004669,AC00320,655.00,05/11/2024 13:59,Withdrawal,Atlanta,D000351,191.198.118.221,M043,ATM,29,Developer,44,2,46207.43,27/11/2023 15:40,SA000252,RA009275,Germany,Belgium,EUR,USD,Flagged,Invalid,3,0
TX004670,AC00869,148.23,14/05/2023 05:27,Debit,Miami,D000059,33.88.174.83,M081,ATM,30,Student,28,4,28950.13,NaN/NaN/NaN NaN:NaN,SA002862,RA004629,Germany,Canada,CAD,EUR,Active,Invalid,3,2
TX004671,AC00593,809.63,18/04/2024 03:07,Withdrawal,Miami,D000537,205.63.119.182,M040,POS,19,Sales,145,3,28148.39,NaN/NaN/NaN NaN:NaN,SA009310,RA002348,Australia,Spain,EUR,AUD,Active,Valid,3,3
TX004672,AC00773,1368.73,17/03/2023 23:16,Debit,Phoenix,D000665,235.246.144.143,M002,POS,38,Nurse,154,5,29978.28,NaN/NaN/NaN NaN:NaN,SA005867,RA005895,UK,Belgium,USD,USD,Suspended,Locked,3,1
TX004673,AC00520,1872.67,30/10/2024 03:28,Transfer,Raleigh,D000275,180.171.153.200,M065,ATM,27,Accountant,96,2,18717.98,NaN/NaN/NaN NaN:NaN,SA008688,RA009959,Germany,Germany,AUD,USD,Flagged,Locked,3,3
TX004674,AC00725,4039.88,13/12/2023 19:37,Credit,Boston,D000832,17.28.35.14,M079,Mobile,27,Engineer,178,3,25379.34,NaN/NaN/NaN NaN:NaN,SA001303,RA006581,Netherlands,Germany,AUD,AUD,Active,Valid,3,2
TX004675,AC00705,336.50,28/06/2024 07:25,Withdrawal,Phoenix,D000485,114.122.227.146,M054,POS,67,Sales,33,4,36469.77,NaN/NaN/NaN NaN:NaN,SA008292,RA001628,Germany,UK,EUR,AUD,Inactive,Locked,3,1
TX004676,AC00203,981.97,01/06/2023 11:34,Debit,Los Angeles,D000583,144.186.206.209,M023,ATM,70,Engineer,132,2,29664.74,01/01/2023 22:28,SA009629,RA004585,UK,Netherlands,EUR,EUR,Active,Locked,3,0
TX004677,AC00114,698.60,12/05/2024 22:31,Transfer,Los Angeles,D000537,106.71.97.84,M085,ATM,31,Nurse,29,3,45339.12,30/01/2024 00:03,SA005322,RA006983,Spain,Germany,USD,USD,Inactive,Locked,3,0
TX004678,AC00509,2690.31,04/01/2024 09:40,Debit,Mesa,D000739,164.84.72.188,M096,Mobile,38,Consultant,136,5,3246.36,02/07/2023 21:57,SA009449,RA008785,Canada,Spain,USD,EUR,Active,Locked,3,1
TX004679,AC00547,4185.27,01/11/2023 00:55,Transfer,Houston,D000698,184.101.17.209,M075,ATM,50,Consultant,138,2,7207.41,01/01/2023 19:09,SA006405,RA005001,Italy,Netherlands,CAD,EUR,Suspended,Valid,3,3
TX004680,AC00337,113.44,11/08/2023 00:24,Withdrawal,Boston,D000227,118.242.33.151,M069,Online,35,Teacher,75,5,5755.39,24/10/2023 11:44,SA007856,RA004545,France,Canada,CAD,USD,Inactive,Valid,3,2
TX004681,AC00473,2434.11,13/12/2024 22:49,Transfer,Denver,D000790,158.217.106.5,M046,Branch,32,Nurse,36,5,29983.73,NaN/NaN/NaN NaN:NaN,SA000817,RA009614,Italy,Australia,USD,CAD,Flagged,Valid,3,0
TX004682,AC00444,840.41,24/01/2024 00:18,Withdrawal,Seattle,D000642,219.203.203.141,M008,Mobile,73,Accountant,21,1,40589.07,NaN/NaN/NaN NaN:NaN,SA000791,RA001633,Netherlands,USA,CAD,AUD,Flagged,Valid,3,2
TX004683,AC00125,4591.10,27/10/2024 07:06,Debit,New York,D000079,200.37.151.232,M090,Online,60,Lawyer,99,2,29903.90,NaN/NaN/NaN NaN:NaN,SA006094,RA005332,USA,UK,EUR,CAD,Active,Locked,3,1
